order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O118911,C15910,P205917,Grocery,21,0.0%,1,COD,2025-06-16,2025-06-23,North,No,,,21,3,-1,48,Male
O118912,C15516,P241029,Beauty,32,20.0%,1,COD,2025-04-12,2025-04-18,South,No,,,25,6,5,25,Female
O118913,C10336,P215350,Fashion,70,10.0%,1,PayPal,2024-04-16,2024-04-23,East,No,,,63,7,15,24,Male
O118914,C11667,P209286,Electronics,89,5.0%,4,PayPal,2025-02-24,2025-03-03,West,No,,,339,9,31,65,Female
O118915,C13576,P205742,Grocery,6,0.0%,1,UPI,2024-01-14,2024-01-20,North,No,,,6,2,-2,29,Female
O118916,C10909,P237021,Electronics,134,5.0%,1,Credit Card,2024-11-26,2024-11-29,North,No,,,127,7,8,43,Other
O118917,C10275,P249700,Sports,23,0.0%,1,COD,2025-08-27,2025-09-01,North,No,,,23,6,1,40,Male
O118918,C10891,P201839,Home,144,0.0%,3,Debit Card,2025-01-14,2025-01-18,South,No,,,433,8,113,27,Female
O118919,C10012,P218335,Electronics,436,5.0%,2,Credit Card,2025-02-13,2025-02-17,Central,No,,,829,9,90,59,Male
O118920,C15122,P214661,Toys,5,0.0%,1,Credit Card,2023-09-15,2023-09-20,Central,No,,,5,2,0,23,Female
O118921,C14057,P242018,Grocery,20,0.0%,2,PayPal,2024-12-03,2024-12-07,North,No,,,41,7,-4,33,Female
O118922,C13025,P211743,Electronics,160,0.0%,4,Credit Card,2024-08-21,2024-08-24,Central,No,,,639,8,68,51,Female
O118923,C17391,P218891,Electronics,204,0.0%,1,Wallet,2025-07-07,2025-07-14,East,No,,,204,9,16,54,Female
O118924,C10973,P228483,Toys,100,0.0%,4,Wallet,2025-06-08,2025-06-12,North,No,,,401,7,153,25,Female
O118925,C14270,P231135,Home,38,0.0%,3,PayPal,2023-12-22,2023-12-27,East,No,,,114,7,25,46,Female
O118926,C13970,P229557,Sports,22,0.0%,3,PayPal,2025-07-16,2025-07-22,East,No,,,67,8,12,37,Female
O118927,C11408,P211682,Home,51,20.0%,1,Debit Card,2024-09-13,2024-09-19,Central,No,,,41,5,7,66,Female
O118928,C15721,P212798,Home,364,0.0%,3,Wallet,2024-01-02,2024-01-07,North,No,,,1091,10,295,49,Female
O118929,C11943,P229039,Fashion,11,0.0%,5,Credit Card,2024-05-28,2024-06-03,West,No,,,56,6,13,40,Female
O118930,C12288,P243919,Beauty,26,0.0%,1,UPI,2024-01-30,2024-02-03,South,Yes,2024-02-25,Defective,26,5,7,19,Male
O118931,C10546,P214198,Electronics,562,0.0%,2,UPI,2023-09-26,2023-10-03,South,No,,,1124,11,123,29,Female
O118932,C16157,P241842,Sports,261,5.0%,1,Credit Card,2023-09-23,2023-09-29,East,No,,,248,11,63,54,Female
O118933,C11218,P232104,Beauty,19,10.0%,1,Debit Card,2023-12-14,2023-12-20,East,No,,,17,4,3,61,Female
O118934,C11420,P207603,Toys,14,0.0%,1,Debit Card,2025-02-12,2025-02-17,North,No,,,14,5,1,58,Male
O118935,C11454,P219009,Grocery,24,0.0%,3,UPI,2025-06-05,2025-06-08,North,Yes,2025-06-27,Not as described,72,7,-2,56,Male
O118936,C13377,P238661,Grocery,4,0.0%,1,Debit Card,2025-07-28,2025-08-02,Central,No,,,4,1,-1,58,Male
O118937,C17501,P229965,Beauty,18,10.0%,1,Credit Card,2025-03-21,2025-03-26,West,No,,,16,4,3,58,Female
O118938,C12772,P223784,Fashion,55,0.0%,1,Credit Card,2025-04-14,2025-04-19,East,No,,,55,6,13,18,Female
O118939,C15529,P229340,Fashion,64,0.0%,4,Credit Card,2023-11-05,2023-11-10,West,No,,,257,9,81,29,Male
O118940,C14098,P202153,Sports,22,0.0%,1,Debit Card,2024-06-05,2024-06-08,North,No,,,22,4,3,52,Female
O118941,C12738,P204761,Sports,208,5.0%,1,Credit Card,2024-04-04,2024-04-08,West,No,,,198,8,51,69,Male
O118942,C17719,P223569,Electronics,604,0.0%,1,Credit Card,2024-07-21,2024-07-28,South,No,,,604,11,62,34,Male
O118943,C17619,P203566,Grocery,6,0.0%,1,Credit Card,2024-12-13,2024-12-20,East,No,,,6,2,-2,21,Male
O118944,C13747,P249411,Electronics,260,0.0%,1,COD,2025-01-16,2025-01-21,West,No,,,260,7,25,67,Male
O118945,C11842,P242468,Beauty,15,0.0%,4,Credit Card,2024-03-31,2024-04-04,Central,No,,,59,4,23,25,Female
O118946,C10746,P227254,Beauty,100,5.0%,1,Credit Card,2024-01-02,2024-01-07,West,No,,,95,8,35,69,Male
O118947,C12816,P234612,Beauty,24,0.0%,1,PayPal,2024-12-05,2024-12-08,North,No,,,24,4,7,64,Male
O118948,C10871,P240037,Beauty,11,10.0%,1,Credit Card,2025-02-16,2025-02-22,South,No,,,10,4,0,60,Female
O118949,C10494,P227160,Electronics,495,15.0%,1,UPI,2025-04-07,2025-04-10,Central,No,,,421,9,42,59,Female
O118950,C16560,P212206,Grocery,24,5.0%,1,Credit Card,2025-01-14,2025-01-19,East,No,,,23,3,-1,59,Female
O118951,C15510,P244211,Grocery,18,15.0%,1,Debit Card,2024-12-22,2024-12-27,East,No,,,15,5,-3,38,Female
O118952,C13444,P201533,Beauty,5,0.0%,1,PayPal,2025-02-15,2025-02-19,West,No,,,5,2,0,64,Female
O118953,C14723,P205596,Fashion,22,0.0%,3,Credit Card,2025-03-16,2025-03-20,South,No,,,65,6,17,37,Male
O118954,C11075,P221153,Fashion,27,0.0%,1,COD,2023-11-19,2023-11-26,South,No,,,27,3,7,65,Female
O118955,C17543,P242383,Electronics,129,0.0%,1,Credit Card,2025-09-01,2025-09-05,South,No,,,129,8,7,45,Female
O118956,C17562,P231069,Beauty,19,0.0%,1,Debit Card,2023-11-16,2023-11-20,North,No,,,19,7,1,38,Female
O118957,C13994,P206358,Home,61,10.0%,1,Wallet,2024-06-16,2024-06-21,West,No,,,55,7,9,67,Male
O118958,C17164,P232035,Home,15,5.0%,1,Credit Card,2024-05-31,2024-06-04,West,No,,,14,3,1,62,Male
O118959,C14237,P234459,Beauty,29,10.0%,3,Debit Card,2024-09-21,2024-09-27,West,No,,,78,6,29,52,Female
O118960,C17253,P241287,Toys,13,0.0%,1,Credit Card,2024-05-22,2024-05-27,East,No,,,13,4,1,61,Other
O118961,C15583,P234356,Electronics,59,0.0%,4,PayPal,2025-05-31,2025-06-06,East,No,,,237,8,20,66,Female
O118962,C10045,P220137,Beauty,69,0.0%,1,UPI,2024-08-23,2024-08-28,West,No,,,69,6,25,51,Female
O118963,C16987,P216481,Sports,114,0.0%,1,UPI,2025-08-12,2025-08-18,East,No,,,114,7,27,45,Female
O118964,C13056,P237522,Grocery,2,30.0%,3,COD,2024-07-07,2024-07-12,South,No,,,4,1,-1,66,Male
O118965,C17405,P226923,Sports,227,10.0%,1,Debit Card,2024-09-18,2024-09-21,North,No,,,204,6,55,30,Female
O118966,C12057,P238941,Beauty,16,0.0%,2,Wallet,2024-11-25,2024-11-30,West,No,,,33,5,9,52,Female
O118967,C10663,P242057,Toys,7,30.0%,1,Debit Card,2024-07-02,2024-07-06,South,No,,,5,4,-2,26,Female
O118968,C14668,P247275,Grocery,2,0.0%,1,Credit Card,2024-10-12,2024-10-18,South,No,,,2,2,-1,32,Female
O118969,C12029,P229689,Grocery,19,5.0%,1,Credit Card,2024-09-06,2024-09-10,Central,No,,,18,4,-3,67,Female
O118970,C15649,P208052,Electronics,1182,0.0%,1,Debit Card,2025-03-30,2025-04-02,Central,No,,,1182,11,131,49,Female
O118971,C15717,P221402,Beauty,8,0.0%,1,Wallet,2024-07-16,2024-07-22,South,No,,,8,2,2,59,Male
O118972,C12696,P247187,Toys,13,5.0%,3,Credit Card,2025-02-06,2025-02-14,East,No,,,36,6,8,57,Female
O118973,C15008,P248088,Sports,37,0.0%,2,Debit Card,2025-07-20,2025-07-24,West,No,,,73,7,15,31,Female
O118974,C17909,P205704,Home,122,0.0%,1,COD,2024-01-16,2024-01-22,South,No,,,122,8,26,64,Female
O118975,C10639,P240679,Fashion,106,5.0%,1,Debit Card,2025-04-28,2025-05-04,East,No,,,101,7,28,50,Female
O118976,C12663,P229985,Beauty,6,0.0%,1,Debit Card,2025-04-25,2025-05-02,East,No,,,6,4,-1,31,Female
O118977,C12745,P229310,Home,57,0.0%,1,Debit Card,2024-03-10,2024-03-18,South,No,,,57,7,9,24,Male
O118978,C15004,P234045,Home,34,0.0%,1,PayPal,2023-11-13,2023-11-17,South,No,,,34,4,6,36,Female
O118979,C16321,P243671,Toys,7,10.0%,1,PayPal,2023-09-27,2023-10-01,North,No,,,6,2,0,65,Male
O118980,C14964,P246903,Fashion,12,15.0%,2,Credit Card,2024-11-14,2024-11-18,West,No,,,20,5,2,23,Female
O118981,C15125,P249670,Sports,109,0.0%,2,Credit Card,2025-06-08,2025-06-12,Central,No,,,218,8,57,69,Male
O118982,C14948,P211715,Toys,3,0.0%,1,COD,2023-11-12,2023-11-16,North,No,,,3,1,0,22,Male
O118983,C14402,P221810,Beauty,35,0.0%,2,PayPal,2024-06-16,2024-06-19,Central,No,,,70,6,26,65,Male
O118984,C12595,P240583,Home,30,0.0%,1,Debit Card,2024-12-25,2024-12-28,North,No,,,30,5,3,22,Male
O118985,C16470,P200183,Electronics,151,0.0%,3,Wallet,2025-03-16,2025-03-21,West,No,,,452,9,45,21,Male
O118986,C13427,P241932,Sports,52,15.0%,1,COD,2024-06-27,2024-07-03,East,No,,,44,4,9,62,Female
O118987,C15912,P227961,Grocery,7,5.0%,2,Debit Card,2024-06-24,2024-06-27,North,No,,,14,6,-4,24,Male
O118988,C10394,P235156,Toys,6,0.0%,1,Debit Card,2023-10-22,2023-10-27,North,No,,,6,3,0,58,Female
O118989,C16443,P220706,Beauty,19,5.0%,1,UPI,2024-08-29,2024-09-04,East,No,,,18,4,4,27,Female
O118990,C13597,P221316,Home,306,0.0%,1,Debit Card,2023-09-16,2023-09-20,North,No,,,306,10,76,20,Female
O118991,C14844,P236595,Fashion,35,0.0%,1,Credit Card,2025-04-06,2025-04-09,Central,No,,,35,5,7,20,Female
O118992,C12332,P202497,Sports,13,20.0%,1,UPI,2024-04-08,2024-04-11,Central,No,,,10,5,-2,20,Male
O118993,C10329,P213562,Electronics,197,5.0%,3,Debit Card,2024-12-30,2025-01-02,North,No,,,561,9,58,24,Female
O118994,C12097,P236247,Grocery,8,5.0%,3,UPI,2025-08-03,2025-08-06,North,No,,,22,4,-3,27,Male
O118995,C16127,P228841,Fashion,21,5.0%,1,Debit Card,2023-12-15,2023-12-18,North,No,,,20,5,2,59,Female
O118996,C10772,P208757,Home,56,0.0%,1,UPI,2024-02-13,2024-02-17,Central,No,,,56,7,8,50,Female
O118997,C11645,P234703,Fashion,16,0.0%,1,Debit Card,2023-11-06,2023-11-11,North,Yes,2023-11-14,Not as described,16,2,3,18,Male
O118998,C11732,P222659,Home,423,0.0%,1,Credit Card,2024-09-25,2024-10-03,East,No,,,423,8,111,47,Female
O118999,C14473,P209018,Sports,84,0.0%,2,Credit Card,2025-01-18,2025-01-23,South,No,,,168,8,42,23,Female
O119000,C11787,P229277,Fashion,43,0.0%,5,COD,2024-05-23,2024-05-28,West,No,,,214,7,67,60,Male
O119001,C11623,P244077,Sports,65,0.0%,1,PayPal,2024-10-26,2024-10-29,Central,No,,,65,7,12,28,Female
O119002,C10999,P216733,Beauty,27,0.0%,1,Credit Card,2023-11-11,2023-11-15,South,No,,,27,4,8,62,Female
O119003,C11848,P249250,Home,82,0.0%,1,Credit Card,2024-11-18,2024-11-22,Central,No,,,82,6,17,59,Female
O119004,C11561,P218153,Fashion,62,20.0%,2,UPI,2024-06-03,2024-06-07,South,No,,,100,8,27,24,Female
O119005,C10773,P234572,Toys,4,10.0%,1,Debit Card,2024-08-21,2024-08-25,North,No,,,3,1,0,36,Male
O119006,C17311,P242020,Electronics,60,10.0%,4,Debit Card,2024-11-10,2024-11-16,East,No,,,215,8,18,33,Female
O119007,C15179,P244469,Sports,91,15.0%,2,Credit Card,2024-01-08,2024-01-11,North,No,,,155,7,40,22,Male
O119008,C17011,P204170,Home,184,5.0%,2,Credit Card,2025-06-22,2025-06-27,North,Yes,2025-07-24,Missing/Wrong item,350,7,91,30,Male
O119009,C11803,P227666,Sports,119,0.0%,1,Debit Card,2024-10-09,2024-10-15,East,No,,,119,8,27,37,Other
O119010,C11098,P216785,Home,77,0.0%,1,UPI,2024-07-29,2024-08-04,South,No,,,77,5,16,45,Female
O119011,C12050,P241147,Electronics,51,0.0%,1,UPI,2025-01-21,2025-01-25,Central,No,,,51,9,-3,64,Female
O119012,C11598,P244944,Grocery,3,0.0%,1,Debit Card,2023-11-15,2023-11-18,North,No,,,3,2,-2,40,Female
O119013,C10747,P224714,Electronics,212,10.0%,4,PayPal,2025-03-11,2025-03-17,South,No,,,762,11,80,62,Female
O119014,C15567,P249294,Electronics,405,0.0%,1,UPI,2023-10-09,2023-10-12,North,Yes,2023-10-30,Defective,405,8,40,39,Other
O119015,C15860,P232711,Home,59,0.0%,3,Credit Card,2024-08-26,2024-09-01,North,No,,,178,7,43,36,Male
O119016,C13973,P245163,Grocery,11,15.0%,1,COD,2025-07-08,2025-07-13,Central,No,,,9,3,-2,42,Female
O119017,C12322,P200220,Fashion,14,5.0%,1,Wallet,2024-04-13,2024-04-16,Central,Yes,2024-05-07,Not as described,14,6,-2,25,Female
O119018,C11553,P204240,Beauty,8,5.0%,4,UPI,2023-11-30,2023-12-04,South,No,,,29,5,8,53,Female
O119019,C11615,P239769,Beauty,36,20.0%,1,Credit Card,2025-06-11,2025-06-17,South,No,,,29,5,8,25,Female
O119020,C16358,P212292,Fashion,33,15.0%,1,Credit Card,2024-08-22,2024-08-27,West,No,,,28,5,5,32,Female
O119021,C13754,P228604,Sports,303,0.0%,1,Credit Card,2025-03-09,2025-03-12,North,No,,,303,9,82,63,Male
O119022,C15604,P216771,Home,41,10.0%,3,Credit Card,2025-07-29,2025-08-04,East,No,,,111,7,24,40,Male
O119023,C14424,P247671,Beauty,18,15.0%,1,COD,2025-03-17,2025-03-23,South,No,,,15,5,2,53,Female
O119024,C12302,P211223,Fashion,15,15.0%,3,Credit Card,2025-01-12,2025-01-17,East,No,,,39,7,7,46,Female
O119025,C15506,P232714,Grocery,5,15.0%,1,Credit Card,2024-07-31,2024-08-06,West,No,,,4,1,0,34,Male
O119026,C14221,P230429,Electronics,382,10.0%,1,COD,2025-05-03,2025-05-08,East,No,,,344,9,33,33,Female
O119027,C14862,P238759,Sports,246,30.0%,1,Wallet,2025-05-28,2025-06-01,Central,No,,,172,7,45,62,Male
O119028,C13655,P200559,Grocery,3,0.0%,1,COD,2024-09-26,2024-09-30,South,No,,,3,1,0,36,Male
O119029,C15669,P201839,Electronics,95,0.0%,1,Credit Card,2025-09-08,2025-09-11,North,No,,,95,8,4,26,Female
O119030,C13395,P201771,Electronics,1040,0.0%,1,Credit Card,2024-04-21,2024-04-26,Central,No,,,1040,9,116,39,Female
O119031,C15323,P224940,Fashion,71,10.0%,1,PayPal,2023-12-16,2023-12-21,West,Yes,2024-01-14,Not as described,63,6,16,62,Male
O119032,C15291,P224992,Toys,9,0.0%,1,Debit Card,2025-06-22,2025-06-27,West,No,,,9,3,1,27,Male
O119033,C15854,P207676,Sports,61,0.0%,1,Debit Card,2024-10-04,2024-10-08,South,No,,,61,5,14,24,Female
O119034,C10216,P242595,Toys,33,5.0%,1,Credit Card,2023-12-02,2023-12-06,South,No,,,31,6,6,62,Other
O119035,C13316,P218452,Home,168,0.0%,2,Debit Card,2023-11-14,2023-11-19,East,No,,,336,9,85,36,Female
O119036,C11359,P216900,Grocery,13,0.0%,1,Credit Card,2024-11-15,2024-11-19,North,Yes,2024-11-28,No longer needed,13,3,-2,45,Male
O119037,C13774,P242180,Home,273,0.0%,2,Debit Card,2023-09-15,2023-09-20,West,No,,,547,10,143,25,Male
O119038,C15417,P200660,Toys,9,0.0%,1,Debit Card,2025-06-23,2025-06-28,South,No,,,9,3,0,37,Female
O119039,C14927,P224905,Fashion,17,0.0%,1,UPI,2024-06-11,2024-06-17,West,No,,,17,6,0,56,Male
O119040,C14277,P200377,Fashion,31,0.0%,2,COD,2024-05-15,2024-05-19,West,No,,,62,7,15,26,Male
O119041,C14429,P211474,Fashion,5,0.0%,1,UPI,2025-04-23,2025-04-30,South,No,,,5,2,0,44,Female
O119042,C14606,P200159,Fashion,40,0.0%,1,Credit Card,2025-05-19,2025-05-24,North,No,,,40,5,9,48,Female
O119043,C14478,P229329,Electronics,198,0.0%,1,COD,2024-07-18,2024-07-24,East,No,,,198,8,16,35,Female
O119044,C17884,P215929,Home,29,5.0%,1,Credit Card,2024-08-31,2024-09-05,East,No,,,27,5,3,34,Male
O119045,C11896,P236942,Electronics,727,0.0%,1,UPI,2023-12-06,2023-12-11,West,No,,,727,9,78,69,Male
O119046,C17366,P202199,Home,38,10.0%,1,Debit Card,2024-11-22,2024-11-28,East,No,,,35,6,4,37,Female
O119047,C14427,P227140,Electronics,448,0.0%,3,Credit Card,2025-08-21,2025-08-25,Central,No,,,1343,11,151,26,Female
O119048,C15284,P212980,Home,171,20.0%,1,Debit Card,2024-07-14,2024-07-17,North,No,,,137,10,29,62,Male
O119049,C15361,P242997,Grocery,2,0.0%,1,UPI,2023-10-03,2023-10-07,West,No,,,2,1,-1,35,Male
O119050,C10899,P243359,Fashion,32,0.0%,2,UPI,2023-12-02,2023-12-06,North,No,,,65,4,18,56,Male
O119051,C10641,P225800,Electronics,260,0.0%,1,UPI,2024-05-05,2024-05-09,North,No,,,260,10,21,68,Male
O119052,C15346,P246006,Fashion,89,0.0%,1,COD,2025-07-02,2025-07-05,North,No,,,89,8,23,38,Male
O119053,C14729,P206276,Toys,21,0.0%,1,Debit Card,2024-09-10,2024-09-15,West,Yes,2024-10-09,No longer needed,21,4,4,55,Other
O119054,C13627,P218372,Fashion,8,10.0%,3,COD,2024-11-20,2024-11-23,North,No,,,22,4,4,40,Male
O119055,C16594,P223161,Home,88,0.0%,1,COD,2024-06-10,2024-06-13,North,No,,,88,7,18,22,Female
O119056,C10195,P208168,Toys,9,0.0%,1,Debit Card,2025-01-25,2025-01-29,West,No,,,9,4,-1,62,Female
O119057,C11893,P233633,Fashion,14,10.0%,1,COD,2025-04-19,2025-04-22,Central,No,,,13,3,1,69,Male
O119058,C13275,P224966,Home,53,15.0%,1,COD,2023-09-30,2023-10-05,Central,No,,,45,4,9,64,Male
O119059,C14050,P242368,Electronics,646,15.0%,4,COD,2025-07-01,2025-07-05,West,No,,,2197,11,253,69,Female
O119060,C14553,P204915,Electronics,364,0.0%,2,UPI,2024-02-06,2024-02-12,East,No,,,729,10,77,30,Female
O119061,C14925,P239009,Fashion,33,0.0%,2,Debit Card,2025-08-24,2025-08-29,South,Yes,2025-09-03,Missing/Wrong item,66,6,17,37,Female
O119062,C12304,P248921,Home,178,5.0%,1,Credit Card,2025-06-26,2025-06-29,North,No,,,169,8,40,21,Female
O119063,C13600,P239903,Toys,70,10.0%,3,Debit Card,2023-12-27,2024-01-04,East,No,,,189,10,65,65,Male
O119064,C13343,P216197,Fashion,134,5.0%,1,COD,2024-03-19,2024-03-23,South,No,,,127,6,39,35,Female
O119065,C12056,P229011,Home,23,0.0%,1,Credit Card,2025-04-05,2025-04-10,South,No,,,23,6,1,39,Male
O119066,C12808,P217938,Fashion,25,10.0%,1,COD,2024-08-09,2024-08-13,West,No,,,22,4,4,48,Female
O119067,C17092,P204047,Fashion,23,0.0%,1,Debit Card,2023-12-08,2023-12-12,South,No,,,23,5,3,67,Male
O119068,C11224,P216515,Home,116,0.0%,1,PayPal,2025-09-11,2025-09-17,East,No,,,116,7,25,62,Female
O119069,C17226,P203679,Grocery,2,5.0%,1,Debit Card,2024-09-30,2024-10-04,North,No,,,2,3,-3,55,Female
O119070,C10886,P222737,Electronics,878,0.0%,1,Credit Card,2024-07-29,2024-08-03,West,No,,,878,9,96,56,Male
O119071,C10392,P219460,Beauty,40,0.0%,1,Debit Card,2024-01-29,2024-02-03,East,No,,,40,8,10,54,Female
O119072,C11675,P229048,Grocery,3,0.0%,1,COD,2024-01-26,2024-02-02,East,No,,,3,1,-1,49,Female
O119073,C13190,P212927,Home,49,10.0%,1,Debit Card,2025-03-09,2025-03-14,North,No,,,44,8,5,64,Male
O119074,C17720,P234289,Sports,25,0.0%,1,Debit Card,2024-04-22,2024-04-27,East,No,,,25,7,0,55,Female
O119075,C12446,P249592,Beauty,19,0.0%,1,Wallet,2024-01-22,2024-01-29,East,No,,,19,5,4,46,Male
O119076,C13905,P209933,Fashion,114,0.0%,1,Debit Card,2025-07-10,2025-07-14,Central,No,,,114,9,31,24,Female
O119077,C16474,P233971,Electronics,386,0.0%,1,Credit Card,2025-04-06,2025-04-10,Central,No,,,386,8,38,35,Male
O119078,C13338,P230481,Fashion,51,15.0%,1,Credit Card,2025-04-28,2025-05-02,North,No,,,43,7,8,47,Female
O119079,C13591,P219775,Electronics,75,10.0%,1,Credit Card,2023-09-25,2023-10-01,West,No,,,68,8,1,56,Other
O119080,C13766,P214836,Toys,49,0.0%,1,COD,2023-10-19,2023-10-27,East,No,,,49,5,14,36,Male
O119081,C12527,P220105,Beauty,11,0.0%,1,Debit Card,2024-08-05,2024-08-09,West,Yes,2024-08-29,Missing/Wrong item,11,4,1,18,Female
O119082,C12181,P245078,Toys,47,0.0%,1,Credit Card,2025-03-25,2025-03-29,North,No,,,47,7,12,40,Male
O119083,C13764,P239543,Fashion,35,0.0%,3,Credit Card,2025-03-31,2025-04-04,North,No,,,104,7,29,69,Female
O119084,C15011,P223544,Toys,17,0.0%,2,Credit Card,2025-04-11,2025-04-17,Central,No,,,34,5,8,19,Female
O119085,C15030,P215953,Fashion,51,15.0%,2,PayPal,2023-11-07,2023-11-10,Central,No,,,86,6,24,51,Female
O119086,C10354,P209395,Electronics,161,0.0%,2,Credit Card,2024-03-03,2024-03-10,East,No,,,321,9,29,55,Male
O119087,C12631,P204270,Beauty,47,20.0%,5,Debit Card,2023-10-30,2023-11-05,East,No,,,189,9,76,55,Female
O119088,C11521,P208389,Grocery,43,5.0%,1,Debit Card,2024-12-26,2025-01-01,East,No,,,41,5,-2,61,Female
O119089,C12672,P211717,Home,54,20.0%,1,COD,2024-09-02,2024-09-07,South,No,,,43,5,7,30,Female
O119090,C13178,P236962,Home,10,5.0%,3,Debit Card,2025-02-21,2025-02-25,North,No,,,29,6,2,34,Male
O119091,C12337,P233512,Home,108,0.0%,2,Credit Card,2025-08-11,2025-08-16,East,No,,,216,8,53,22,Male
O119092,C16968,P221930,Home,128,5.0%,1,Credit Card,2023-11-10,2023-11-17,West,Yes,2023-11-26,Not as described,122,6,28,61,Female
O119093,C10628,P249604,Fashion,8,20.0%,1,Credit Card,2025-08-18,2025-08-23,South,No,,,7,2,0,19,Female
O119094,C17162,P203262,Home,157,0.0%,1,COD,2024-12-09,2024-12-14,West,No,,,157,7,37,38,Female
O119095,C12679,P211213,Home,55,15.0%,2,Debit Card,2024-05-22,2024-05-26,North,No,,,94,9,17,68,Male
O119096,C15266,P224129,Sports,323,30.0%,1,UPI,2024-02-03,2024-02-07,West,No,,,226,9,59,66,Male
O119097,C14422,P230453,Electronics,544,0.0%,2,PayPal,2023-11-13,2023-11-17,Central,Yes,2023-11-24,Not as described,1088,9,121,35,Male
O119098,C11438,P200498,Beauty,5,0.0%,1,COD,2025-01-14,2025-01-21,South,No,,,5,2,0,45,Female
O119099,C16353,P244647,Sports,314,0.0%,1,Debit Card,2024-01-11,2024-01-16,East,No,,,314,7,87,58,Male
O119100,C17463,P216524,Home,44,15.0%,4,Credit Card,2024-06-19,2024-06-24,Central,No,,,149,8,34,21,Male
O119101,C11421,P218098,Beauty,42,5.0%,2,COD,2025-08-14,2025-08-18,West,No,,,80,6,30,55,Male
O119102,C11126,P211012,Sports,111,10.0%,2,Debit Card,2023-10-16,2023-10-21,West,No,,,200,8,53,34,Male
O119103,C12683,P249827,Home,111,0.0%,4,Debit Card,2024-11-25,2024-12-02,East,No,,,445,9,116,66,Male
O119104,C11780,P236273,Fashion,138,0.0%,1,UPI,2024-05-01,2024-05-05,North,No,,,138,7,41,45,Female
O119105,C11531,P203602,Toys,20,5.0%,2,COD,2024-04-08,2024-04-12,West,No,,,39,7,9,37,Male
O119106,C11914,P223059,Grocery,27,10.0%,2,PayPal,2025-02-19,2025-02-24,West,No,,,48,6,-2,41,Male
O119107,C17011,P241877,Fashion,91,5.0%,1,Credit Card,2025-07-08,2025-07-12,West,No,,,87,7,23,21,Male
O119108,C11232,P242782,Grocery,16,5.0%,1,UPI,2024-11-26,2024-11-29,North,No,,,15,5,-4,68,Male
O119109,C11956,P222888,Beauty,20,5.0%,4,Credit Card,2025-02-23,2025-02-26,North,No,,,74,7,27,37,Male
O119110,C16571,P228398,Home,24,0.0%,1,COD,2025-07-08,2025-07-13,Central,No,,,24,6,1,57,Male
O119111,C10392,P210795,Grocery,3,0.0%,1,COD,2024-01-12,2024-01-16,South,No,,,3,2,-2,35,Male
O119112,C10825,P221187,Grocery,11,15.0%,3,Debit Card,2024-10-03,2024-10-09,North,No,,,28,5,-3,32,Male
O119113,C12963,P218114,Fashion,25,0.0%,2,Credit Card,2025-01-07,2025-01-11,South,No,,,50,4,13,39,Female
O119114,C17276,P211620,Fashion,16,0.0%,1,Credit Card,2024-08-24,2024-08-28,West,No,,,16,4,2,65,Female
O119115,C16008,P205976,Toys,69,0.0%,1,COD,2025-09-04,2025-09-10,West,No,,,69,6,22,57,Female
O119116,C12395,P229232,Home,268,0.0%,5,Wallet,2024-12-30,2025-01-06,West,No,,,1338,12,363,33,Female
O119117,C14145,P213284,Fashion,33,0.0%,1,Credit Card,2025-04-02,2025-04-07,East,No,,,33,6,5,68,Male
O119118,C17059,P239796,Grocery,28,0.0%,1,Credit Card,2025-08-18,2025-08-22,North,No,,,28,5,-3,49,Female
O119119,C17272,P236486,Fashion,8,10.0%,1,Debit Card,2025-05-19,2025-05-22,Central,No,,,7,4,-1,34,Female
O119120,C17587,P246022,Beauty,6,30.0%,1,Credit Card,2024-11-01,2024-11-06,East,No,,,4,1,1,28,Male
O119121,C15492,P239856,Home,399,0.0%,1,PayPal,2024-01-15,2024-01-20,South,No,,,399,8,104,65,Male
O119122,C15146,P234392,Home,164,0.0%,2,Wallet,2024-12-19,2024-12-22,Central,No,,,327,8,84,31,Female
O119123,C17111,P234574,Electronics,520,15.0%,1,Credit Card,2024-05-15,2024-05-19,North,No,,,442,9,44,24,Female
O119124,C14895,P226030,Fashion,93,15.0%,1,Credit Card,2025-08-29,2025-09-04,North,Yes,2025-09-22,Defective,79,7,21,34,Female
O119125,C11792,P208545,Electronics,68,20.0%,1,Debit Card,2025-01-12,2025-01-15,Central,No,,,54,6,1,63,Other
O119126,C17440,P235701,Sports,134,10.0%,2,Credit Card,2025-03-28,2025-04-02,West,No,,,242,8,64,25,Female
O119127,C13064,P233708,Sports,53,0.0%,1,Debit Card,2024-01-18,2024-01-21,North,No,,,53,5,11,62,Male
O119128,C16792,P207787,Toys,36,5.0%,1,Credit Card,2025-07-09,2025-07-13,South,No,,,34,5,9,40,Female
O119129,C11363,P203945,Sports,58,0.0%,2,Credit Card,2025-05-03,2025-05-09,South,No,,,116,8,27,34,Male
O119130,C12348,P223442,Electronics,524,0.0%,3,COD,2025-01-19,2025-01-24,South,No,,,1573,11,178,40,Male
